session_id,label_llm,label_model,label_workload,win_idx,flow_elapsed_s,flow_position_norm,pkt_count,fwd_count,bwd_count,fwd_bwd_pkt_ratio,total_bytes,fwd_bytes,bwd_bytes,byte_ratio_bwd_fwd,pkt_ratio_bwd_fwd,pktlen_mean,pktlen_std,pktlen_min,pktlen_max,pktlen_skew,pktlen_kurt,pktlen_p10,pktlen_p25,pktlen_p50,pktlen_p75,pktlen_p90,pktlen_p95,pktlen_p95_p50_ratio,pktlen_p75_p25_ratio,pktlen_iqr,pktlen_entropy,pktlen_norm_entropy,fwd_pktlen_mean,fwd_pktlen_std,fwd_pktlen_min,fwd_pktlen_max,fwd_pktlen_skew,fwd_pktlen_kurt,bwd_pktlen_mean,bwd_pktlen_std,bwd_pktlen_min,bwd_pktlen_max,bwd_pktlen_skew,bwd_pktlen_kurt,throughput_bps,bwd_throughput_bps,iat_mean,iat_std,iat_min,iat_max,iat_skew,iat_kurt,iat_p10,iat_p25,iat_p50,iat_p75,iat_p90,iat_p95,iat_p95_p50_ratio,iat_p75_p25_ratio,iat_iqr,iat_entropy,iat_norm_entropy,iat_ac_lag1,iat_ac_lag2,iat_ac_lag3,pkt_burst_count,pkt_burst_gap_cv,pkt_frac_burst_pkts,bwd_iat_mean,bwd_iat_std,bwd_iat_min,bwd_iat_max,bwd_iat_skew,bwd_iat_kurt,bwd_iat_ac_lag1,bwd_iat_ac_lag2,bwd_iat_ac_lag3,bwd_burst_count,bwd_burst_gap_cv,bwd_frac_burst_pkts,byte_growth_r2,byte_growth_slope,byte_growth_residual_std,tls_detected,token_count,tok_iat_mean,tok_iat_std,tok_iat_min,tok_iat_max,tok_iat_skew,tok_iat_kurt,tok_iat_p10,tok_iat_p25,tok_iat_p50,tok_iat_p75,tok_iat_p90,tok_iat_p95,tok_iat_p95_p50_ratio,tok_iat_p75_p25_ratio,tok_iat_iqr,tok_iat_entropy,tok_iat_norm_entropy,tok_iat_ac_lag1,tok_iat_ac_lag2,tok_iat_ac_lag3,tok_burst_count,tok_burst_gap_cv,tok_frac_burst_pkts,tok_rate,tok_iat_cv,delta_iat_mean,delta_iat_std,delta_iat_p50,delta_iat_p95,delta_iat_ac_lag1,delta_bwd_iat_mean,delta_bwd_iat_std,delta_bwd_iat_ac_lag1,delta_pktlen_mean,delta_pktlen_entropy,delta_throughput_bps,delta_byte_ratio_bwd_fwd,delta_byte_growth_r2,delta_byte_growth_residual_std,delta_tok_iat_mean,delta_tok_iat_std,delta_tok_iat_p50,delta_tok_iat_ac_lag1,delta_tok_rate,delta_tok_iat_cv,bytes_per_token,iat_tok_pkt_ratio
9647749d,groq_qwen3_32b,qwen/qwen3-32b,short_factual,21,2.1,0.8738,7.0,0.0,7.0,0.0,473.0,0.0,473.0,473.0,7.0,67.57143,16.456497,54.0,100.0,1.0608,-0.5148,54.0,57.0,60.0,72.5,91.0,95.5,1.5917,1.2719,15.5,1.8424,0.9212,0.0,0.0,0.0,0.0,0.0,0.0,67.57143,16.456497,54.0,100.0,1.0608,-0.5148,946.0,946.0,0.001549,0.002602,6e-05,0.007308,1.7105,1.0532,7e-05,8.8e-05,0.000388,0.000969,0.00419,0.005749,14.8155,10.9616,0.000881,1.7925,0.8962,-0.3163,-0.3285,0.9997,1.0,0.0,1.0,0.001549,0.002602,6e-05,0.007308,1.7105,1.0532,-0.3163,-0.3285,0.9997,1.0,0.0,1.0,0.8206,27702.81,51.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001553,-0.002031,-0.000561,-0.0335,-34.0,-1.3076,0.0,0.0
9647749d,groq_qwen3_32b,qwen/qwen3-32b,short_factual,22,2.2,0.9154,7.0,0.0,7.0,0.0,473.0,0.0,473.0,473.0,7.0,67.57143,16.456497,54.0,100.0,1.0608,-0.5148,54.0,57.0,60.0,72.5,91.0,95.5,1.5917,1.2719,15.5,1.8424,0.9212,0.0,0.0,0.0,0.0,0.0,0.0,67.57143,16.456497,54.0,100.0,1.0608,-0.5148,946.0,946.0,0.001549,0.002602,6e-05,0.007308,1.7105,1.0532,7e-05,8.8e-05,0.000388,0.000969,0.00419,0.005749,14.8155,10.9616,0.000881,1.7925,0.8962,-0.3163,-0.3285,0.9997,1.0,0.0,1.0,0.001549,0.002602,6e-05,0.007308,1.7105,1.0532,-0.3163,-0.3285,0.9997,1.0,0.0,1.0,0.8206,27702.81,51.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001553,-0.002031,-0.000561,-0.0335,-34.0,-1.3076,0.0,0.0
9647749d,groq_qwen3_32b,qwen/qwen3-32b,short_factual,23,2.3,0.957,7.0,0.0,7.0,0.0,473.0,0.0,473.0,473.0,7.0,67.57143,16.456497,54.0,100.0,1.0608,-0.5148,54.0,57.0,60.0,72.5,91.0,95.5,1.5917,1.2719,15.5,1.8424,0.9212,0.0,0.0,0.0,0.0,0.0,0.0,67.57143,16.456497,54.0,100.0,1.0608,-0.5148,946.0,946.0,0.001549,0.002602,6e-05,0.007308,1.7105,1.0532,7e-05,8.8e-05,0.000388,0.000969,0.00419,0.005749,14.8155,10.9616,0.000881,1.7925,0.8962,-0.3163,-0.3285,0.9997,1.0,0.0,1.0,0.001549,0.002602,6e-05,0.007308,1.7105,1.0532,-0.3163,-0.3285,0.9997,1.0,0.0,1.0,0.8206,27702.81,51.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001553,-0.002031,-0.000561,-0.0335,-34.0,-1.3076,0.0,0.0
9647749d,groq_qwen3_32b,qwen/qwen3-32b,short_factual,24,2.4,0.9986,4.0,0.0,4.0,0.0,234.0,0.0,234.0,234.0,4.0,58.5,2.598076,54.0,60.0,-1.1547,-0.6667,55.8,58.5,60.0,60.0,60.0,60.0,1.0,1.0256,1.5,0.8113,0.8113,0.0,0.0,0.0,0.0,0.0,0.0,58.5,2.598076,54.0,60.0,-1.1547,-0.6667,468.0,468.0,0.000416,0.000464,6e-05,0.001072,0.6994,0.0,7.1e-05,8.8e-05,0.000116,0.000594,0.000881,0.000976,8.4088,6.7429,0.000506,1.585,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.000416,0.000464,6e-05,0.001072,0.6994,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.7253,109214.22,33.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001553,-0.002031,-0.000561,-0.0335,-34.0,-1.3076,0.0,0.0
c7df2a8c,groq_qwen3_32b,qwen/qwen3-32b,short_factual,0,0.0,0.0,6.0,3.0,3.0,1.0,3028.0,2755.0,273.0,0.0991,1.0,504.66666,890.6944,60.0,2494.0,1.7795,1.1832,60.0,67.25,121.0,167.25,1333.0,1913.5,15.814,2.487,100.0,0.65,0.65,918.3333,1114.6797,89.0,2494.0,0.7042,0.0,91.0,43.84062,60.0,153.0,0.7071,0.0,6056.0,546.0,0.055379,0.046028,0.000238,0.112349,-0.2039,-1.6934,0.000757,0.001535,0.07615,0.086625,0.102059,0.107204,1.4078,56.4355,0.08509,1.9219,0.961,-0.5427,-0.0885,-1.0,2.0,0.0,0.8,0.081388,0.005238,0.07615,0.086625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4157,5596.3,762.72,1.0,242.0,0.002064,0.002406,0.000301,0.010769,1.3033,0.2795,0.000385,0.000479,0.000759,0.003779,0.006184,0.006684,8.8099,7.8934,0.0033,2.4936,0.598,-0.0956,0.007,-0.105,1.0,0.0,1.0,484.0,1.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.51,0.0254
c7df2a8c,groq_qwen3_32b,qwen/qwen3-32b,short_factual,1,0.1,0.0741,5.0,1.0,4.0,0.25,422.0,89.0,333.0,3.7416,4.0,84.4,36.092106,60.0,153.0,1.1883,-0.2644,60.0,60.0,60.0,89.0,127.4,140.2,2.3367,1.4833,29.0,1.371,0.865,89.0,0.0,89.0,89.0,0.0,0.0,83.25,40.27018,60.0,153.0,1.1547,-0.6667,844.0,666.0,0.117512,0.113516,0.001535,0.305736,0.856,-0.8321,0.023919,0.057496,0.081388,0.141403,0.240003,0.272869,3.3527,2.4593,0.083907,2.0,1.0,-0.987,1.0,0.0,2.0,0.0,0.75,0.156682,0.106568,0.07615,0.307271,0.702,0.0,1.0,0.0,0.0,2.0,0.0,0.6667,0.7447,746.73,69.87,1.0,219.0,0.002261,0.002522,0.000301,0.010769,1.0787,-0.3278,0.000392,0.000464,0.000761,0.004882,0.006245,0.006691,8.7976,10.5192,0.004418,2.562,0.6268,-0.0797,-0.0392,-0.0769,1.0,0.0,1.0,438.0,1.1151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000197,0.000116,2e-06,0.0159,-46.0,-0.0504,1.93,0.0144
c7df2a8c,groq_qwen3_32b,qwen/qwen3-32b,short_factual,2,0.2,0.1481,3.0,1.0,2.0,0.5,302.0,89.0,213.0,2.3933,2.0,100.666664,38.853,60.0,153.0,0.4233,0.0,65.8,74.5,89.0,121.0,140.2,146.6,1.6472,1.6242,46.5,1.585,1.0,89.0,0.0,89.0,89.0,0.0,0.0,106.5,46.5,60.0,153.0,0.0,0.0,604.0,426.0,0.153636,0.152101,0.001535,0.305736,0.0,0.0,0.031955,0.077585,0.153636,0.229686,0.275316,0.290526,1.891,2.9604,0.152101,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.5,0.307271,0.0,0.307271,0.307271,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,207.0,0.002418,0.002626,0.000362,0.010769,0.9244,-0.7176,0.000427,0.000478,0.000736,0.005331,0.006372,0.006786,9.2219,11.1529,0.004853,2.496,0.624,-0.0361,-0.0384,-0.1127,1.0,0.0,1.0,414.0,1.0859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000157,0.000104,-2.5e-05,0.0436,-24.0,-0.0292,1.46,0.0079
c7df2a8c,groq_qwen3_32b,qwen/qwen3-32b,short_factual,3,0.3,0.2222,1.0,0.0,1.0,0.0,60.0,0.0,60.0,60.0,1.0,60.0,0.0,60.0,60.0,0.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,60.0,0.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,219.0,0.002264,0.002613,0.000166,0.010769,1.0013,-0.6078,0.000289,0.000444,0.000637,0.005374,0.006377,0.006756,10.6007,12.0969,0.00493,2.4895,0.6224,-0.0161,-0.0624,-0.077,1.0,0.0,1.0,438.0,1.1542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000154,-1.3e-05,-9.9e-05,0.02,24.0,0.0683,0.27,0.0
c7df2a8c,groq_qwen3_32b,qwen/qwen3-32b,short_factual,4,0.4,0.2963,1.0,0.0,1.0,0.0,60.0,0.0,60.0,60.0,1.0,60.0,0.0,60.0,60.0,0.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,60.0,0.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,210.0,0.002374,0.002581,0.000166,0.00872,0.7791,-1.1684,0.000244,0.000439,0.000789,0.005464,0.006372,0.006722,8.5227,12.4549,0.005025,2.8791,0.7044,-0.0112,-0.0853,-0.068,1.0,0.0,1.0,420.0,1.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011,-3.2e-05,0.000152,0.0049,-18.0,-0.0672,0.29,0.0
c7df2a8c,groq_qwen3_32b,qwen/qwen3-32b,short_factual,5,0.5,0.3703,1.0,0.0,1.0,0.0,60.0,0.0,60.0,60.0,1.0,60.0,0.0,60.0,60.0,0.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,60.0,0.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,207.0,0.002397,0.002599,0.000166,0.013635,0.9808,0.0938,0.000243,0.000444,0.000881,0.00544,0.006313,0.006575,7.4604,12.2463,0.004996,2.387,0.6658,0.0246,-0.0787,-0.007,1.0,0.0,1.0,414.0,1.0844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,1.8e-05,9.2e-05,0.0358,-6.0,-0.0026,0.29,0.0
c7df2a8c,groq_qwen3_32b,qwen/qwen3-32b,short_factual,6,0.6,0.4444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,224.0,0.002211,0.002509,0.000166,0.013635,1.1829,0.6385,0.000249,0.000458,0.000784,0.004714,0.006214,0.006533,8.3331,10.3011,0.004257,2.3409,0.6326,-0.0224,-0.0182,0.0171,1.0,0.0,1.0,448.0,1.1347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000186,-9e-05,-9.7e-05,-0.047,34.0,0.0503,0.0,0.0
c7df2a8c,groq_qwen3_32b,qwen/qwen3-32b,short_factual,7,0.7,0.5185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,182.0,0.002167,0.002505,0.000166,0.013635,1.3075,1.1856,0.000189,0.000419,0.000817,0.004547,0.006227,0.006547,8.0128,10.8425,0.004128,2.4005,0.6487,-0.0671,-0.0488,0.0376,1.0,0.0,1.0,364.0,1.1557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4e-05,-4e-06,3.3e-05,-0.0447,-84.0,0.021,0.0,0.0
c7df2a8c,groq_qwen3_32b,qwen/qwen3-32b,short_factual,8,0.8,0.5925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,130.0,0.00227,0.002519,0.000184,0.013635,1.377,1.7479,0.000324,0.000489,0.000879,0.004547,0.006146,0.006458,7.3508,9.308,0.004059,2.5025,0.6763,-0.0692,0.0297,0.0782,1.0,0.0,1.0,260.0,1.1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000103,1.4e-05,6.2e-05,-0.0021,-104.0,-0.0458,0.0,0.0
c7df2a8c,groq_qwen3_32b,qwen/qwen3-32b,short_factual,9,0.9,0.6666,2.0,0.0,2.0,0.0,121.0,0.0,121.0,121.0,2.0,60.5,5.5,55.0,66.0,0.0,0.0,56.1,57.75,60.5,63.25,64.9,65.45,1.0818,1.0952,5.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,5.5,55.0,66.0,0.0,0.0,242.0,242.0,0.005108,0.0,0.005108,0.005108,0.0,0.0,0.005108,0.005108,0.005108,0.005108,0.005108,0.005108,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.005108,0.0,0.005108,0.005108,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,86.0,0.002245,0.002559,0.000409,0.013635,1.6686,3.016,0.000464,0.00053,0.000823,0.004361,0.006053,0.006431,7.8091,8.2285,0.003831,2.246,0.6492,-0.1369,0.0369,0.1583,1.0,0.0,1.0,172.0,1.1402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5e-05,4e-05,-5.6e-05,-0.0677,-88.0,0.0303,1.41,0.4395
c7df2a8c,groq_qwen3_32b,qwen/qwen3-32b,short_factual,10,1.0,0.7407,2.0,0.0,2.0,0.0,121.0,0.0,121.0,121.0,2.0,60.5,5.5,55.0,66.0,0.0,0.0,56.1,57.75,60.5,63.25,64.9,65.45,1.0818,1.0952,5.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,5.5,55.0,66.0,0.0,0.0,242.0,242.0,0.005108,0.0,0.005108,0.005108,0.0,0.0,0.005108,0.005108,0.005108,0.005108,0.005108,0.005108,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.005108,0.0,0.005108,0.005108,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,0.001966,0.002212,0.000417,0.008259,1.3006,0.1744,0.000478,0.000531,0.0007,0.002745,0.005741,0.006237,8.9103,5.1711,0.002214,2.2157,0.667,-0.2561,0.1092,-0.0039,1.0,0.0,1.0,98.0,1.1253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000279,-0.000347,-0.000123,-0.1192,-74.0,-0.0149,2.47,0.3849
c7df2a8c,groq_qwen3_32b,qwen/qwen3-32b,short_factual,11,1.1,0.8147,2.0,0.0,2.0,0.0,121.0,0.0,121.0,121.0,2.0,60.5,5.5,55.0,66.0,0.0,0.0,56.1,57.75,60.5,63.25,64.9,65.45,1.0818,1.0952,5.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,5.5,55.0,66.0,0.0,0.0,242.0,242.0,0.005108,0.0,0.005108,0.005108,0.0,0.0,0.005108,0.005108,0.005108,0.005108,0.005108,0.005108,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.005108,0.0,0.005108,0.005108,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001966,-0.002212,-0.0007,0.2561,-98.0,-1.1253,0.0,0.0
c7df2a8c,groq_qwen3_32b,qwen/qwen3-32b,short_factual,12,1.2,0.8888,2.0,0.0,2.0,0.0,121.0,0.0,121.0,121.0,2.0,60.5,5.5,55.0,66.0,0.0,0.0,56.1,57.75,60.5,63.25,64.9,65.45,1.0818,1.0952,5.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,5.5,55.0,66.0,0.0,0.0,242.0,242.0,0.005108,0.0,0.005108,0.005108,0.0,0.0,0.005108,0.005108,0.005108,0.005108,0.005108,0.005108,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.005108,0.0,0.005108,0.005108,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001966,-0.002212,-0.0007,0.2561,-98.0,-1.1253,0.0,0.0
c7df2a8c,groq_qwen3_32b,qwen/qwen3-32b,short_factual,13,1.3,0.9629,2.0,0.0,2.0,0.0,121.0,0.0,121.0,121.0,2.0,60.5,5.5,55.0,66.0,0.0,0.0,56.1,57.75,60.5,63.25,64.9,65.45,1.0818,1.0952,5.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,5.5,55.0,66.0,0.0,0.0,242.0,242.0,0.005108,0.0,0.005108,0.005108,0.0,0.0,0.005108,0.005108,0.005108,0.005108,0.005108,0.005108,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.005108,0.0,0.005108,0.005108,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001966,-0.002212,-0.0007,0.2561,-98.0,-1.1253,0.0,0.0
bed208c5,groq_qwen3_32b,qwen/qwen3-32b,short_factual,0,0.0,0.0,3.0,2.0,1.0,2.0,184.0,119.0,65.0,0.5462,0.5,61.333332,5.18545,54.0,65.0,-0.7071,0.0,56.2,59.5,65.0,65.0,65.0,65.0,1.0,1.0924,5.5,0.9183,0.9183,59.5,5.5,54.0,65.0,0.0,0.0,65.0,0.0,65.0,65.0,0.0,0.0,368.0,130.0,0.029571,0.018027,0.011544,0.047598,0.0,0.0,0.015149,0.020558,0.029571,0.038585,0.043993,0.045795,1.5487,1.8769,0.018027,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,214.0,0.002318,0.0026,0.000158,0.01584,1.536,2.5792,0.000402,0.000521,0.000956,0.004234,0.006426,0.007155,7.4823,8.1319,0.003714,2.5278,0.6831,-0.0601,0.0761,0.0521,1.0,0.0,1.0,428.0,1.1215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0
bed208c5,groq_qwen3_32b,qwen/qwen3-32b,short_factual,1,0.1,0.0415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209.0,0.002374,0.002765,0.000158,0.01584,1.4744,2.324,0.000191,0.000452,0.000883,0.0045,0.00638,0.00716,8.1054,9.9657,0.004048,2.5003,0.6567,-0.1014,0.0704,0.0561,1.0,0.0,1.0,418.0,1.1646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6e-05,0.000165,-7.3e-05,-0.0413,-10.0,0.0431,0.0,0.0
bed208c5,groq_qwen3_32b,qwen/qwen3-32b,short_factual,2,0.2,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,208.0,0.002387,0.002745,0.000158,0.01584,1.4216,2.2937,0.00019,0.00029,0.000956,0.004656,0.006257,0.007079,7.402,16.0477,0.004366,2.5212,0.6622,-0.0967,0.0434,0.0871,1.0,0.0,1.0,416.0,1.1501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3e-05,-2e-05,7.3e-05,0.0047,-2.0,-0.0145,0.0,0.0
